0	1	-1	subclone		
1	2	0	subclone	0,1,2	3
2	2	19	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15	5
3	2	19	subclone	3,4,5,6,7,8,9,10,16	1
4	3	1	subclone	0,1,2	0
5	3	3	subclone	3,4,5,6,7,8,9,10,16	0
6	3	1	subclone	1,28,29,35,36,68,70,81	7
7	3	1	subclone	16	1
8	4	7	subclone	21,22,23,24,25	5
9	4	7	subclone	21,22,23,24,25,31,32,33,34	9
10	4	7	subclone	26,27,28,29,30	5
11	4	7	subclone	26,27,28,29,30,35,36	7
12	4	7	subclone	16,37,38,39,40,41,42,43,44,45	9
13	4	7	subclone	16	0
14	5	13	subclone	0,1,2	3
15	5	11	subclone	26,27,28,29,30,35,36	0
16	5	11	subclone	26,27,28,29,30,35,36,55,56,57,58,59,60,61,62,63	9
17	5	13	subclone	16	0
18	5	13	subclone	16,77,78,79,80,81,82,83,84,85,86,87	11
19	1.5	0	unobserved subclone	3,4,5,6,7,8,9,10	8
