0	1	-1	subclone		
1	2	9	subclone	7,8,9,10,11,12,13,14,15,16,17	9
2	2	9	subclone	7,8,18,19,20,21,22,23	6
3	3	2	subclone	7,8,18,19,20,21,22,23	0
4	3	2	subclone	7,8,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42	20
5	3	2	subclone	1,2,3,4,5,7,18,19,22,23,24,28,29,31,32,33,34,36,37,39,40,41,42	18
6	3	2	subclone	1,2,3,4,19,20,23,24,30,32,33,34,36,41	11
7	3	2	subclone	7,8,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42	19
8	3	2	subclone	15,18,20,21,22,28,30,34,36,38,40	7
9	1.5	0	unobserved subclone	7,8	2
