0	1	-1	subclone		
1	2	12	subclone	0,1	0
2	2	12	subclone	0,1,17,18,19,20,21,22,23	7
3	2	13	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,24,25,26	3
4	2	13	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,27,28,29,30,31	5
5	3	1	subclone	0,1	0
6	3	3	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,24,25,26	0
7	3	1	subclone	3,4,6,7,9,11,12,13,21,27,28,30	12
8	3	1	subclone	5,6,9,12,14,15	6
9	3	1	subclone	2,3,6,8,9,10,11,12,16,18,20,25,27,28,29,30	16
10	3	4	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,24,27,28,29,30,31	4
11	3	4	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,27,28,29,30,31	0
12	1.5	0	unobserved subclone	0,1	2
13	1.5	0	unobserved subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16	15
