0	1	-1	subclone		
1	2	11	subclone	0,1,2,3,4	0
2	2	12	subclone	5,6,7,8,9,10,11,12,13,14,15	0
3	2	12	subclone	5,6,7,8,9,10,11,12,13,14,15,23,24,25,26	4
4	2	11	subclone	0,1,2,3,4,16,17,18,19,20,21,22	7
5	3	1	subclone	0,1,2,3,4	0
6	3	2	subclone	5,6,7,8,9,10,11,12,13,14,15	0
7	3	3	subclone	5,6,7,8,9,10,11,12,13,14,15,23,24,25,26	0
8	3	4	subclone	0,1,2,3,4,16,17,18,19,20,21,22,27,28,29,30,31,32	6
9	3	1	subclone	0,1,2,3,4,33,34,35,36,37,38,39,40,41,42,43,44,45	13
10	3	4	subclone	0,1,2,3,4,16,17,18,19,20,21,22	0
11	1.5	0	unobserved subclone	0,1,2,3,4	5
12	1.5	0	unobserved subclone	5,6,7,8,9,10,11,12,13,14,15	11
