0	1	-1	subclone		
1	2	12	subclone	0,1,2,3,4,5,6,7,8,9,10,11	2
2	2	12	subclone	0,1,2,3,4,5,6,7,8,9,10,11,18,19,20,21,22	7
3	2	12	subclone	0,1,2,3,4,7,8,9,10,11,18,19,20,21,22,30	6
4	2	0	subclone	12,13,14,15,16,17,23,24,25,26,27	11
5	3	1	subclone	0,1,2,3,4,5,6,7,8,9,10,11	0
6	3	2	subclone	0,1,2,3,4,5,6,7,8,9,10,11,18,19,20,21,22	0
7	3	4	subclone	12,13,14,15,16,17,23,24,25,26,27	0
8	3	1	subclone	0,1,3,4,5,6,7,8,9,10,11,18,19,20,21,22,28,29,30,31,32,33,34,35,36,37,38,39	17
9	3	1	subclone	0,1,2,3,4,5,6,7,8,9,10,11,40,41,42,43,44,45,46,47,48,49,50,51,52,53	14
10	3	4	subclone	12,13,14,15,16,17,23,24,25,26,27,54,55,56,57,58,59,60,61,62,64,65,66,67,68	14
11	3	4	subclone	12,13,14,15,16,17,69,70,71,72,73,74,75,76,77,78,79	11
12	1.5	0	unobserved subclone	0,1,2,3,4,7,8,9,10,11	10
