0	1	-1	subclone		
1	2	10	subclone	0,1	0
2	2	10	subclone	0,1,17,18,19,20,21,22,23	7
3	2	11	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,24,25,26	3
4	2	11	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,27,28,29,30,31	5
5	3	1	subclone	0,1	0
6	3	3	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,24,25,26	0
7	3	4	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,27,28,29,30,31	0
8	3	1	subclone	0,1,4,5,6,9,12,14,27,30	8
9	3	1	subclone	0,2,3,6,9,10,11,12,16,18,20,25,27,28,29,30	15
10	1.5	0	unobserved subclone	0,1	2
11	1.5	0	unobserved subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16	15
