0	1	-1	subclone		
1	2	12	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,16,17,18	3
2	2	12	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,19,20	2
3	3	1	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,16,17,18,19,20	2
4	3	2	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,19,20	0
5	3	2	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	14
6	4	4	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,19,20,44,45,46,47,48,49	6
7	4	5	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43	9
8	4	4	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,19,20,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65	16
9	4	5	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	0
10	5	9	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	0
11	5	9	subclone	0,1,2,3,4,5,6,7,8,9,10,11,12,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,66,67,68,69,70,71,72,73,74	9
12	1.5	0	unobserved subclone	0,1,2,3,4,5,6,7,8,9,10,11,12	13
