0	1	-1	subclone		
1	2	13	subclone	0,2,4,6,9,14,16,20,21,22	8
2	2	13	subclone	4,5,6,8,16,18,20,22,23,24	8
3	2	13	subclone	3,4,5,6	2
4	3	3	subclone	1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,24	12
5	3	3	subclone	3,6,9,15,19,22	4
6	3	3	subclone	3,4,5,6	0
7	3	3	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16	10
8	4	7	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16	0
9	4	6	subclone	3,4,5,11,12,13,14,19,22	6
10	4	6	subclone	3,4,5,6,17,18,19,20,21,22,23,24,25	9
11	4	6	subclone	3,4,5,6,11,14,15,16,17,18,19,20,21,22,23,24,25	13
12	4	6	subclone	3,4,5,6	0
13	1.5	0	unobserved subclone	4,6	2
