0	1	-1	subclone		
1	2	12	subclone	0,1,2,3	0
2	2	12	subclone	0,1,2,3,6,7,8,9,10,11	6
3	2	0	subclone	4,5,12,13,14,15,16,18	8
4	3	1	subclone	0,1,2,3	0
5	3	2	subclone	0,1,2,3,6,7,8,9,10,11	0
6	3	3	subclone	4,5,12,13,14,15,16,18	0
7	3	1	subclone	0,1,2,3,6,7,8,11,20,21,22,24,47,55,56	11
8	3	1	subclone	0,1,2,3,25,26,27,28,29,30,31,32,33,34	10
9	3	3	subclone	2,4,5,12,14,15,16,17,18,29,36,37,38,39,41,42,43,45,46,47,49,50,57	16
10	3	1	subclone	4,16,27,32,40,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	20
11	3	2	subclone	0,1,2,3,6,7,8,9,10,11,19,20,21,22,23,24	6
12	1.5	0	unobserved subclone	0,1,2,3	4
