0	1	-1	subclone		
1	2	11	subclone	0,2,3,4,5,6,14,21,22	7
2	2	11	subclone	4,6,8,16,20,22,23,24	6
3	2	11	subclone	3,4,5,6	2
4	3	3	subclone	1,7,8,9,11,13,14,16,21,24	10
5	3	3	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16	10
6	3	3	subclone	3,4,5,6	0
7	4	5	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16	0
8	4	12	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,22	10
9	4	12	subclone	3,4,5,6,17,18,19,20,21,22,23,24,25	7
10	4	6	subclone	3,4,5,6	0
11	1.5	0	unobserved subclone	4,6	2
12	3.5	6	unobserved subclone	3,4,5,6,19,22	2
