0	1	-1	subclone		
1	2	10	subclone	7,8,9,10,11,12,13,14,15,16,17	9
2	2	10	subclone	7,8,18,19,20,21,22,23	6
3	3	2	subclone	7,8,18,19,20,21,22,23	0
4	3	2	subclone	7,8,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42	19
5	3	2	subclone	5,7,10,18,23,27,32,40,41	6
6	3	2	subclone	1,5,7,8,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42	21
7	3	2	subclone	1,2,3,4,19,20,23,24,30,31,32,33,34,36,41	12
8	3	2	subclone	7,9,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42	22
9	3	2	subclone	0,9,10,11,15,18,20,21,22,28,30,36,38,40	10
10	1.5	0	unobserved subclone	7,8	2
