0	1	-1	subclone		
1	2	14	subclone	3,4,5,6,7,8,9,10,11,12,13,14	0
2	2	14	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	5
3	3	2	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	0
4	3	1	subclone	4,6,7,9,11,12,13,14,15,16,17,18,20,72,78	7
5	3	1	subclone	3,4,5,6,7,8,9,10,11,12,13,14,20,21,22,23,24,25,26,27,28,29,30	11
6	3	1	subclone	3,4,5,6,7,8,9,10,11,12,13,14,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47	17
7	4	3	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	0
8	4	6	subclone	3,4,5,6,7,8,9,10,11,12,13,14,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57	10
9	4	6	subclone	3,4,5,6,7,8,9,10,11,12,13,14,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72	15
10	5	7	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	0
11	5	9	subclone	3,4,5,6,7,8,9,10,11,12,13,14,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72	0
12	5	9	subclone	3,4,5,6,7,8,9,10,11,12,13,14,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,81,82,83,84,85,86	6
13	5	7	subclone	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,73,74,75,76,77,78,79,80	8
14	1.5	0	unobserved subclone	3,4,5,6,7,8,9,10,11,12,13,14	12
