0	1	-1	subclone		
1	2	39	subclone	4,5,6,7,8,9,10,11,12	8
2	2	39	subclone	4	0
3	3	1	subclone	4,5,6,7,8,9,10,11,12	0
4	3	2	subclone	6,7,8,9,11,13,15,16,17,18,19,20,21,23,25,26,28,29	18
5	3	1	subclone	4,5,6,7,8,9,10,11,12,13,18,20,23,24,25,26,28	8
6	3	2	subclone	4,6,7,8,9,11,13,14,16,17,18,21,22,25,27	14
7	3	2	subclone	3,5,6,7,8,9,10,14,16,19,21,22,23,24,25,26,27,28	18
8	3	2	subclone	4,5,6,8,9,11,12,13,14,15,16,17,18,20,22,25,26,27,28,29	19
9	3	2	subclone	0,3,4,5,6,7,8,9,10,12,13,15,17,18,19,22,25,27,28	18
10	3	2	subclone	4,5,6,7,8,10,11,13,14,15,16,19,20,23,24,26,27,28	17
11	3	2	subclone	4,6,7,8,12,13,14,17,18,19,20,21,23,24,26,27,29	16
12	3	2	subclone	4,6,9,10,11,13,14,15,16,17,18,19,21,23,24,25,26,27,28	18
13	3	2	subclone	4,5,6,7,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,27,28	20
14	3	2	subclone	1,4,6,7,8,13,15,18,19,20,21,22,24,26,29	14
15	3	2	subclone	4,5,7,10,11,12,14,15,20,22,25,28	11
16	3	2	subclone	0,4,6,7,8,10,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29	22
17	3	2	subclone	4,6,7,8,10,12,13,14,15,16,17,20,21,22,23,24,25,27,28,29	19
18	3	2	subclone	4,5,6,7,11,13,17,19,20,22,23,26,27	12
19	3	2	subclone	0,2,4,5,6,8,10,12,13,17,18,21,22,24,26,28,29	16
20	3	2	subclone	1,4,5,8,9,11,12,13,14,15,19,21,22,25,27,29	15
21	3	2	subclone	4,5,6,7,8,9,10,14,18,19,20,24,25,26,27,29	15
22	3	2	subclone	4,7,9,10,11,15,16,17,18,19,20,21,22,26	13
23	3	2	subclone	8,9,11,12,14,16,17,22,26,27,28	11
24	3	2	subclone	1,3,4,5,6,8,11,12,13,16,17,22,24,25,28	14
25	3	2	subclone	4,8,9,10,11,12,14,15,17,19,21,24,25,28,29	14
26	3	2	subclone	5,9,11,14,15,16,19,20,21,23,26,27,28	13
27	3	2	subclone	4,5,8,10,13,19,20,21,22,23,24,26,27,28	13
28	3	2	subclone	4,9,11,12,13,14,15,16,17,19,20,21,22,23,26,27,28,29	17
29	3	2	subclone	4,6,9,10,12,13,15,17,20,21,24,29	11
30	3	2	subclone	3,4,5,6,8,9,12,14,15,16,17,20,21,22,23	14
31	3	2	subclone	1,4,7,9,12,14,17,19,20,23,25	10
32	3	2	subclone	7,9,10,11,12,13,15,18,19,22,23,26,28,29	14
33	3	2	subclone	1,3,6,9,11,12,13,14,16,17,18,20,21,23,25,26,29	17
34	3	2	subclone	5,6,7,8,11,14,15,17,18,20,22,27,29	13
35	3	2	subclone	4,6,7,11,12,13,18,19,20,21,23,25,27,29	13
36	3	2	subclone	4,5,6,10,11,13,21,22,25,26,28,29	11
37	3	1	subclone	4,5,6,7,8,9,10,11,12,17,25	2
38	3	2	subclone	4	0
39	1.5	0	unobserved subclone	4	1
