0	1	-1	subclone		
1	2	10	subclone	0,1	0
2	2	10	subclone	0,1,17,18,19,20,21,22,23	7
3	2	11	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,24,25,26	3
4	2	11	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,27,28,29,30,31	5
5	3	1	subclone	0,1	0
6	3	3	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,24,25,26	0
7	3	4	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,21,27,28,29,30,31	1
8	3	1	subclone	2,3,6,9,10,11,12,16,17,18,20,25,27,28,29,30	16
9	3	4	subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,27,28,29,30,31	0
10	1.5	0	unobserved subclone	0,1	2
11	1.5	0	unobserved subclone	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16	15
